ID,Area,Industry,Industry Code,Occupation,SOC Occupation Code,Wage Type,Year,Measure Names,State Name,Year,Measure Values
699868799,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area","Total, All Industries",000000,"Material Moving Workers, All Other",53-7199,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,21.2
699868799,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area","Total, All Industries",000000,"Material Moving Workers, All Other",53-7199,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,20.14
699868799,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area","Total, All Industries",000000,"Material Moving Workers, All Other",53-7199,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.59
699868799,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area","Total, All Industries",000000,"Material Moving Workers, All Other",53-7199,Hourly wage,2025,Mean Wage,Michigan,2025,22.02
699868799,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area","Total, All Industries",000000,"Material Moving Workers, All Other",53-7199,Hourly wage,2025,Total Employment,Michigan,2025,50
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,ExperienceWage,Michigan,2025,34.01
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,46.76
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,34.99
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Median Wage,Michigan,2025,22.06
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,16.88
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,13.95
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Entry Level Wage,Michigan,2025,15.16
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Mean Wage,Michigan,2025,27.79
699868801,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,"Total, All Occupations",00-0000,Hourly wage,2025,Total Employment,Michigan,2025,135040
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,ExperienceWage,Michigan,2025,68.31
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,88.41
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,64.31
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Median Wage,Michigan,2025,47.99
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,34.11
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,23.81
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Entry Level Wage,Michigan,2025,28.02
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Mean Wage,Michigan,2025,55.01
699868803,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Management Occupations,11-0000,Hourly wage,2025,Total Employment,Michigan,2025,7660
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,ExperienceWage,Michigan,2025,165.77
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,230.03
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,163.18
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Median Wage,Michigan,2025,95.09
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,61.87
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,51.17
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Entry Level Wage,Michigan,2025,53.58
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Mean Wage,Michigan,2025,128.75
699868805,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Chief Executives,11-1011,Hourly wage,2025,Total Employment,Michigan,2025,110
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,ExperienceWage,Michigan,2025,66.54
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,92.55
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,64.03
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Median Wage,Michigan,2025,39.91
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,28.27
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,21.26
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Entry Level Wage,Michigan,2025,23.79
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Mean Wage,Michigan,2025,52.44
699868807,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,General and Operations Managers,11-1021,Hourly wage,2025,Total Employment,Michigan,2025,2360
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,ExperienceWage,Michigan,2025,72.7
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,91.2
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,74.38
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Median Wage,Michigan,2025,58.57
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,44.99
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,36.18
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Entry Level Wage,Michigan,2025,38.37
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Mean Wage,Michigan,2025,61.37
699868809,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Marketing Managers,Nov-21,Hourly wage,2025,Total Employment,Michigan,2025,90
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,ExperienceWage,Michigan,2025,85.76
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,109.45
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,82.9
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Median Wage,Michigan,2025,58.94
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,38.84
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,30.15
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Entry Level Wage,Michigan,2025,33.92
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Mean Wage,Michigan,2025,68.65
699868811,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Sales Managers,Nov-22,Hourly wage,2025,Total Employment,Michigan,2025,350
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,ExperienceWage,Michigan,2025,66.32
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,82.29
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,66.11
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Median Wage,Michigan,2025,51.05
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,37.77
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,29.86
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Entry Level Wage,Michigan,2025,32.79
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Mean Wage,Michigan,2025,55.25
699868813,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Administrative Services Managers,Nov-12,Hourly wage,2025,Total Employment,Michigan,2025,170
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,ExperienceWage,Michigan,2025,56.62
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,65.68
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,56.08
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Median Wage,Michigan,2025,48.2
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,37.25
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,27.96
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Entry Level Wage,Michigan,2025,31.6
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Mean Wage,Michigan,2025,48.36
699868815,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Facilities Managers,Nov-13,Hourly wage,2025,Total Employment,Michigan,2025,210
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,ExperienceWage,Michigan,2025,88.38
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,106.88
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,85.76
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Median Wage,Michigan,2025,74.46
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,58.27
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,42.07
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Entry Level Wage,Michigan,2025,47.88
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Mean Wage,Michigan,2025,75.02
699868817,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Computer and Information Systems Managers,Nov-21,Hourly wage,2025,Total Employment,Michigan,2025,220
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,ExperienceWage,Michigan,2025,86.38
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,111.88
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,82.79
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Median Wage,Michigan,2025,62
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,47.39
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,36.87
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Entry Level Wage,Michigan,2025,40.28
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Mean Wage,Michigan,2025,71.16
699868819,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Financial Managers,Nov-31,Hourly wage,2025,Total Employment,Michigan,2025,500
699868821,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Industrial Production Managers,Nov-51,Hourly wage,2025,ExperienceWage,Michigan,2025,64.82
699868821,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Industrial Production Managers,Nov-51,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,82.67
699868821,"Flint, MI Metropolitan Statistical Area","Total, All Industries",000000,Industrial Production Managers,Nov-51,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,66.62
